,sofifa_id,short_name,player_positions,overall_2020,overall,age,pace,shooting,passing,dribbling,defending,physic
13874,203310,C. Harold,CD,62,62,26,86,61,52,63,35,62
13875,203778,A. Horwath,GK,62,62,32,0,0,0,0,0,0
13876,204642,V. Genev,DF,62,62,30,62,22,38,51,63,63
13877,205091,N. Gotfredsen,LD,62,62,30,73,57,57,56,60,68
13878,208056,Jeon Hyeon Chul,CM,62,62,28,74,61,58,60,32,49
13879,208474,I. Filip,CM,62,62,30,50,37,53,52,63,64
13880,208577,F. Torsteinbø,EI,62,62,28,63,58,60,65,43,64
13881,209169,H. Al Shuwaysh,DF,62,62,30,38,24,45,50,58,78
13882,209254,R. Willmott,CD,62,62,29,82,55,56,64,53,61
13883,209277,N. Pond,DF,62,62,34,30,32,43,39,61,73
13884,209535,G. Warren,DF,62,62,34,44,37,41,44,60,73
13885,210806,W. Suwayyid,LI,62,62,31,72,49,59,59,55,73
13886,211237,S. Ramizi,CD,62,62,27,68,61,56,62,27,58
13887,211814,M. Kühne,LD,62,62,31,64,33,51,59,62,66
13888,211888,M. Willsch,CD,62,62,28,78,49,56,59,53,67
13889,212175,P. Farman,GK,62,61,29,0,0,0,0,0,0
13890,212818,Kim Do Hyung,CD,62,62,28,79,59,49,64,20,56
13891,213821,F. Sepúlveda,LD,62,62,27,69,30,53,57,60,59
13892,214164,N. Salazar,CM,62,62,31,32,40,58,49,61,76
13893,214246,J. Gutiérrez,CM,62,62,29,70,43,58,67,47,43
13894,214297,M. Sandoval,CM,62,62,27,73,46,62,64,50,59
13895,214347,J. García,CI,62,62,28,81,61,46,67,22,60
13896,214458,D. Rosende,CM,62,62,33,41,47,59,59,63,58
13897,215016,N. Correa,DF,62,62,35,51,28,31,34,62,72
13898,215469,L. Hogan,DF,62,62,30,64,26,42,51,60,69
13899,215693,T. Mikkelsen,GK,62,62,35,0,0,0,0,0,0
13900,215971,A. Al Khaibari,DF,62,62,29,56,40,38,40,59,74
13901,216698,M. Garcia,CI,62,62,27,65,57,59,63,27,47
13902,217540,D. Fofana,DF,62,62,29,52,31,36,37,62,69
13903,220983,P. Karlsson,DF,62,62,30,64,39,55,51,61,66
13904,221826,Li Tixiang,DF,62,62,29,66,50,49,56,60,68
13905,221976,Jiang Zhe,LD,62,63,30,52,49,55,60,62,70
13906,222063,C. Carlsson,CD,62,62,30,71,51,59,64,49,54
13907,222118,Zhang Chenglin,DF,62,62,32,65,38,50,58,60,65
13908,222294,Sun Shilin,CM,62,62,30,70,47,50,60,60,69
13909,223156,T. Willers,DF,62,62,32,38,36,46,43,62,73
13910,223404,A. Fisher,ST,62,62,29,73,58,46,60,23,69
13911,223407,M. Al Furayj,GK,62,62,31,0,0,0,0,0,0
13912,223821,Yeo Seong Hae,DF,62,62,31,47,26,28,33,63,66
13913,224874,A. Pellegrino,CI,62,62,29,74,61,55,66,32,58
13914,226182,Sui Weijie,GK,62,62,36,0,0,0,0,0,0
13915,226186,Luo Xin,DF,62,62,29,60,48,52,59,61,66
13916,226191,Wu Qing,CI,62,62,37,38,60,65,63,54,59
13917,226496,N. Miracco,ST,62,63,28,68,62,62,62,31,51
13918,227052,M. Vallecilla,LI,62,62,28,70,41,52,57,60,67
13919,227418,J. Manns,LD,62,60,23,77,33,51,55,58,66
13920,227767,J. Solberg,LI,62,62,30,52,51,65,53,59,73
13921,227880,C. Stokes,DF,62,62,28,49,36,53,55,59,66
13922,228249,H. Al Juhayyim,ST,62,62,31,66,61,56,62,38,66
13923,229198,J. Núñez,CI,62,62,30,71,54,57,63,40,60
13924,230409,Túlio Nevinha,DF,62,62,31,62,38,45,36,63,70
13925,230505,Fachendinho,ST,62,62,27,50,65,50,63,26,57
13926,230517,Tiagildo Serra,ST,62,62,31,59,60,55,66,28,50
13927,232023,A. Pelvas,ST,62,62,30,69,63,52,60,25,56
13928,232371,W. Hashimoto,LI,62,62,32,67,39,62,63,55,65
13929,232453,N. Ishikawa,LI,62,62,33,42,23,48,53,63,65
13930,232576,Y. Kobayashi,CM,62,63,30,50,36,56,57,58,73
13931,232686,N. Sakurauchi,CD,62,62,29,69,42,58,65,54,70
13932,232752,S. Hyodo,CM,62,62,33,66,55,63,62,48,66
13933,232776,Y. Kobayashi,LD,62,62,33,46,27,49,54,63,67
13934,232820,K. Yamamoto,CM,62,62,29,70,48,62,66,54,69
13935,233879,D. Florea,ST,62,62,31,66,65,57,63,31,42
13936,234650,M. Holzmann,CI,62,62,28,73,41,54,67,46,72
13937,235457,V. Leikvoll Moberg,CM,62,62,28,62,54,56,57,60,81
13938,235472,Diego Ferraresso,LD,62,62,27,64,25,53,64,61,66
13939,236197,Hélton Carvalhal,ST,62,62,27,34,68,36,45,30,65
13940,237781,K. Fujimoto,DF,62,62,33,55,28,42,38,59,66
13941,237797,K. Sekiguchi,CI,62,61,33,79,50,53,67,25,51
13942,238588,D. Buchholz,GK,62,62,34,0,0,0,0,0,0
13943,239119,L. Leahy,LI,62,61,26,68,56,61,59,57,68
13944,239159,A. Riel,ST,62,62,29,78,59,48,63,23,60
13945,239338,A. Ibrahimaj,CD,62,62,27,75,57,53,69,28,63
13946,239552,M. Biamou,ST,62,62,28,77,58,38,58,28,70
13947,239677,F. Corapi,CM,62,62,33,75,51,61,63,56,58
13948,240221,C. Cisternas,CM,62,62,33,56,50,63,57,52,59
13949,240449,M. Cavallotti,GK,62,62,34,0,0,0,0,0,0
13950,242500,A. Benga,DF,62,62,30,61,28,39,38,59,70
13951,242925,Park Hyeong Jin,CI,62,62,29,77,58,57,61,59,65
13952,243552,Limones,GK,62,62,32,0,0,0,0,0,0
13953,244157,F. Dady Ngoy,LD,62,62,29,79,51,58,63,58,61
13954,244409,F. Faist,GK,62,62,30,0,0,0,0,0,0
13955,244444,A. Saraniti,ST,62,62,30,53,63,39,55,28,71
13956,244660,M. López,CI,62,62,28,61,52,61,61,57,60
13957,244912,T. Sugeno,GK,62,62,35,0,0,0,0,0,0
13958,245217,S. Tka,DF,62,62,28,51,28,43,42,62,67
13959,246323,I. Fujita,CM,62,62,28,60,52,55,63,57,66
13960,246433,K. Söderström,CD,62,62,33,66,50,56,64,32,62
13961,247942,A. Bălan,ST,62,62,29,64,62,45,59,20,57
13962,247983,D. Tătar,LI,62,62,31,64,30,56,53,59,72
13963,250832,L. Maynard,CM,62,62,30,65,45,54,58,60,70
13964,250901,M. Uğurlu,LI,62,62,30,75,35,52,65,59,57
13965,250905,K. Velkov,DF,62,62,30,59,26,40,43,61,67
13966,250928,M. Kołba,GK,62,61,27,0,0,0,0,0,0
13967,251086,F. Achim,LD,62,62,27,71,31,52,61,59,60
13968,251089,M. Domański,CM,62,62,28,77,61,59,62,34,44
13969,251603,K. Piscopo,MP,62,62,21,73,65,51,62,51,65
13970,251722,A. Chakraborty,DF,62,62,33,37,44,46,41,61,75
13971,251727,H. Bhandari,CD,62,62,30,77,48,57,64,37,65
13972,251736,A. Swaminathan,CM,62,61,27,60,50,61,65,30,39
13973,251787,M. Kocić,LI,62,62,29,68,34,54,55,60,61
13974,251985,D. Ferretti,ST,62,62,32,75,62,53,61,27,53
13975,252099,P. Gál-Andrezly,CI,62,62,29,74,52,60,62,30,55
13976,252312,G. Stancampiano,GK,62,62,32,0,0,0,0,0,0
13977,241552,J. Italiano,CI,61,61,17,79,55,56,68,28,46
13978,242434,C. Jones,CM,61,62,18,61,56,60,66,48,53
13979,245153,N. Wood,DF,61,61,17,67,24,39,43,61,62
13980,246123,D. Redan,ST,61,61,18,74,60,48,58,22,55
13981,247827,M. Olise,CM,61,61,17,78,48,55,68,37,43
13982,251870,J. Cabal,LI,61,61,18,75,30,45,58,57,63
13983,238516,L. Østigård,DF,61,61,19,66,36,39,48,59,67
13984,244717,A. Gallo,LI,61,61,19,79,50,61,61,56,54
13985,246877,G. Gaetano,CM,61,61,19,61,60,60,65,33,43
13986,247393,E. Cardozo,CM,61,61,18,64,54,58,64,45,47
13987,252595,F. Tolomello,CM,61,62,17,76,55,60,63,61,59
13988,224942,R. Alvarez,CI,61,61,20,68,50,54,64,43,62
13989,236413,S. Kulenović,ST,61,61,19,81,58,41,60,21,59
13990,240940,R. de la Rosa,ST,61,61,19,67,59,48,58,18,58
13991,241382,R. Tulloch,ST,61,61,18,66,59,46,61,22,56
13992,243637,R. Hutchinson,LI,61,61,19,72,30,48,59,56,60
13993,246328,A. Aidonis,DF,61,61,18,66,31,38,44,61,63
13994,247678,J. Araujo,LD,61,61,17,76,28,54,63,58,55
13995,248507,N. Bannis,ST,61,61,17,74,61,46,62,23,47
13996,251524,A. Konaté,CM,61,61,18,75,54,54,68,29,48
13997,251550,A. Fitzpatrick,CD,61,61,18,77,56,56,64,32,48
13998,229901,H. Souttar,DF,61,61,20,40,28,41,50,60,64
13999,235288,S. Schreck,CM,61,61,20,67,43,59,67,35,37
14000,240428,B. Figueroa,CM,61,61,20,70,48,59,61,37,57
14001,241038,K. Bennetts,CI,61,61,20,75,57,56,67,40,55
14002,242184,A. Amade,LD,61,62,19,80,33,44,65,59,49
14003,242923,S. Palma,DF,61,61,19,58,25,37,50,60,69
14004,244558,I. Domínguez,LI,61,62,19,69,33,47,55,64,53
14005,247659,L. N'Diaye,ST,61,61,18,82,59,43,57,20,57
14006,251431,M. Malone,ST,61,61,18,56,60,47,58,23,56
14007,252599,S. Sanna,CM,61,61,20,64,52,61,64,45,48
14008,252802,W. Singo,DF,61,61,18,61,31,40,42,63,59
14009,234686,J. Lotomba,LI,61,61,20,75,47,54,62,54,55
14010,237630,A. Paşcanu,DF,61,62,20,66,34,44,59,59,67
14011,238216,C. Gallagher,CM,61,61,19,63,49,56,63,50,60
14012,238509,E. Youan,ST,61,61,20,66,63,46,60,23,48
14013,239682,N. Fernández,CD,61,62,19,72,41,57,63,59,60
14014,240570,S. Sissoko,CM,61,61,20,72,43,56,63,58,63
14015,241055,Diego Pampín,LI,61,61,19,60,33,51,55,58,55
14016,241394,A. Akinola,ST,61,61,19,88,55,47,63,20,69
14017,242271,A. Irving,CM,61,61,19,57,52,66,60,56,57
14018,243239,L. Gonzalez,ST,61,61,19,82,60,53,61,29,62
14019,244042,M. Djitté,ST,61,61,19,69,60,41,67,25,66
14020,246451,V. Triboulet,ST,61,61,20,72,60,47,57,22,54
14021,246752,E. Joseph,EI,61,61,19,85,56,49,68,29,49
14022,246875,O. Kossounou,DF,61,61,18,64,28,50,54,59,67
14023,248209,P. Maslov,LD,61,61,19,76,33,50,58,56,60
14024,250744,N. Wunsch,CM,61,61,18,64,48,56,68,34,53
14025,251916,P. Ndiaga Yade,EI,61,61,19,83,59,51,63,28,60
14026,252290,S. Esposito,CM,61,61,18,61,52,63,64,53,49
14027,252704,M. Sala,LI,61,62,20,66,33,45,60,63,50
14028,232545,N. Broadhead,EI,61,61,21,63,61,55,64,31,51
14029,235076,L. Ndukwu,CD,61,61,20,73,57,54,65,28,54
14030,235274,M. Mleczko,GK,61,62,20,0,0,0,0,0,0
14031,237170,Aitor Lorea,CD,61,61,21,70,55,57,62,33,54
14032,237227,I. Rozas,ED,61,61,21,69,57,57,64,39,59
14033,240041,A. Babacan,CM,61,61,19,67,51,65,65,41,43
14034,241383,D. Meredith,LD,61,62,19,63,38,48,55,62,55
14035,242479,D. Henriquez,ED,61,61,20,73,56,55,65,34,62
14036,243041,J. Guttau,CI,61,61,19,75,49,58,65,34,47
14037,243449,L. Perrin,DF,61,62,20,55,28,43,43,60,67
14038,243981,A. Xhemajli,DF,61,61,21,50,26,31,33,62,69
14039,244825,B. Yáñez,CI,61,61,18,74,54,56,65,28,46
14040,245760,N. Wiemann,DF,61,61,20,63,32,45,40,60,66
14041,246074,B. Goller,ED,61,61,20,72,63,55,64,41,39
14042,246137,K. Ramsay,LD,61,61,18,70,33,44,60,58,63
14043,246258,L. Beltrán,ST,61,61,18,65,59,40,60,19,56
14044,247093,S. Pedroza,CM,61,61,20,71,42,61,64,56,56
14045,247668,K. N'Dri,ST,61,61,18,77,58,56,61,37,57
14046,248137,F. Rodríguez,DF,61,61,19,66,30,42,47,61,62
14047,248765,C. Conteh,CI,61,61,19,91,48,47,68,28,43
14048,250887,Rafa Tresaco,ST,61,61,18,70,62,42,56,18,54
14049,250997,José Gragera,CM,61,61,19,62,44,59,63,55,63
14050,252866,Carreira,LD,61,62,18,63,26,46,54,60,49
14051,252903,S. Appelkamp,CM,61,61,18,66,45,60,68,35,39
14052,225779,B. Sheaf,CM,61,62,21,54,37,53,53,58,74
14053,227807,M. Folivi,ST,61,61,21,73,59,40,62,23,59
14054,228148,R. Hepburn-Murphy,ST,61,61,20,77,61,46,65,25,44
14055,231520,K. Sibille,DF,61,62,20,61,34,42,48,61,65
14056,233052,J. Maddox,CM,61,61,20,70,56,57,64,34,53
14057,235028,T. McIntyre,DF,61,61,20,56,29,37,43,61,63
14058,236344,J. Molumby,CM,61,61,19,52,50,57,61,57,59
14059,236842,J. Torres,CI,61,61,19,74,60,56,64,27,40
14060,237337,T. Verlinden,ED,61,62,19,73,53,59,67,39,43
14061,239925,S. Klaas,CM,61,62,21,70,39,63,65,35,48
14062,240451,J. Beste,LI,61,62,20,70,41,57,65,55,57
14063,241850,M. Retegui,ST,61,61,20,55,58,43,58,25,65
14064,243308,Álex Dos Santos,GK,61,62,20,0,0,0,0,0,0
14065,243514,J. Meier,LI,61,61,19,63,43,47,55,61,63
14066,243642,W. Tchimbembé,CD,61,61,21,73,57,57,65,54,48
14067,244539,H. Masoudi,CM,61,61,19,67,52,53,70,31,42
14068,245440,M. Aruga,LI,61,61,20,74,36,48,57,57,58
14069,245568,Dani Merino,GK,61,62,20,0,0,0,0,0,0
14070,245632,Miguel Morro,GK,61,61,18,0,0,0,0,0,0
14071,246450,K. Cabral,CI,61,61,19,71,58,57,63,34,53
14072,248351,I. Atanga,ED,61,61,18,89,50,54,65,18,54
14073,248588,C. Itu,CM,61,62,19,66,46,54,60,58,66
14074,251076,A. Șut,CM,61,61,20,64,53,54,60,52,64
14075,251178,T. Grivosti,DF,61,62,20,63,28,41,41,59,68
14076,251392,T. Krauß,CM,61,61,18,59,58,58,56,59,51
14077,251482,C. Kinsombi,CI,61,61,19,78,40,57,64,30,58
14078,251537,G. Magnée,LD,61,61,19,74,28,50,59,55,59
14079,251575,A. Sayyadmanesh,ST,61,61,18,64,57,40,66,29,59
14080,252057,L. Gavioli,CM,61,61,19,66,48,60,58,51,63
14081,225770,K. da Graca,DF,61,61,21,58,29,41,39,60,67
14082,231241,T. Svendsen,CM,61,62,19,75,42,59,70,54,61
14083,232205,C. Moya,CM,61,61,21,67,40,55,61,58,62
14084,234177,N. Ennis,ST,61,61,20,81,60,48,64,38,63
14085,234658,O. Hedvall,GK,61,61,20,0,0,0,0,0,0
14086,235141,P. Menzel,GK,61,61,20,0,0,0,0,0,0
14087,237415,J. Williams,LD,61,61,19,71,38,52,61,58,65
14088,237657,E. Orona,DF,61,61,20,79,46,58,55,60,64
14089,237683,N. Holland,CI,61,61,21,78,51,54,66,26,45
14090,238060,N. Trott,GK,61,61,20,0,0,0,0,0,0
14091,239466,M. Skenderović,ST,61,61,21,64,61,45,62,23,51
14092,240912,G. Johnston,DF,61,61,20,59,33,41,40,59,64
14093,240926,N. Phillips,DF,61,61,22,51,29,43,38,60,63
14094,241392,E. Daci,ST,61,61,20,62,62,49,66,24,50
14095,241485,Chen Binbin,EI,61,61,21,77,55,54,62,24,61
14096,242600,N. Strunck,CM,61,61,19,71,50,56,64,54,62
14097,243360,N. Fröling,ST,61,61,19,72,62,51,62,34,71
14098,243445,F. Kaya,ST,61,61,19,67,59,40,63,24,55
14099,243973,T. Reithmeir,DF,61,61,19,55,28,35,42,61,66
14100,244448,J. Sánchez Purata,DF,61,61,21,52,48,48,52,60,64
14101,245016,A. Ciss,CM,61,61,19,74,50,58,63,53,65
14102,245127,M. Sopoćko,CM,61,61,20,68,49,60,61,44,55
14103,245216,H. Daza,LI,61,61,21,74,36,54,60,54,60
14104,245453,G. Arib,CM,61,61,19,67,37,56,62,57,57
14105,246603,Matis Carvalho,GK,61,61,20,0,0,0,0,0,0
14106,247080,J. Vargas,ST,61,61,19,65,61,47,65,20,41
14107,247187,Júnior Brumado,ST,61,61,20,73,56,41,65,28,72
14108,251107,A. Lebeau,CM,61,61,19,73,53,62,62,47,49
14109,251848,R. Moldoveanu,CI,61,61,20,72,55,55,61,17,52
14110,252111,M. Gueddar,EI,61,61,20,76,56,53,69,18,45
14111,223871,D. Armstrong,CI,61,61,21,80,54,52,66,28,48
14112,228637,C. Harries,DF,61,62,22,56,26,55,56,61,61
14113,228789,Robert Sanchez,GK,61,61,21,0,0,0,0,0,0
14114,231503,B. Sambou,ST,61,61,21,76,58,42,59,21,64
14115,231663,J. Barrett,CI,61,61,21,65,56,58,64,47,52
14116,232102,C. Masterson,DF,61,61,20,48,33,37,35,63,63
14117,232203,A. Donkor,CI,61,61,21,76,60,53,62,33,68
14118,235216,B. Fox,CM,61,61,21,61,48,54,58,58,63
14119,237694,L. Sherif,CM,61,61,20,64,42,54,56,59,70
14120,238491,A. Oteh,ST,61,61,20,77,57,46,60,23,66
14121,239617,A. Cervantes,CM,61,61,21,48,48,61,58,59,51
14122,239676,K. Taylor,CM,61,61,19,68,54,59,63,41,50
14123,239742,J. Klinsmann,GK,61,61,22,0,0,0,0,0,0
14124,239770,N. Casale,DF,61,61,21,58,30,35,39,61,68
14125,242390,Tomás Reymão,CM,61,61,20,53,57,57,63,50,64
14126,242497,K. Lara,LI,61,61,20,72,30,53,62,59,59
14127,243185,P. Wiśniewski,DF,61,61,20,71,25,41,40,59,72
14128,243593,A. Laurienté,CD,61,61,20,61,56,58,66,33,40
14129,244680,M. Choinière,EI,61,60,20,67,53,57,69,44,37
14130,245067,Y. Taki,MP,61,61,19,72,55,56,65,45,37
14131,245087,C. Bayiha,ED,61,61,20,81,50,56,65,53,58
14132,245725,D. Rosales,LD,61,61,21,68,36,53,57,60,49
14133,245758,Itaitinga,ST,61,61,20,62,60,43,67,18,49
14134,246610,J. Cozzani,GK,61,61,20,0,0,0,0,0,0
14135,246688,S. Abdulhamid,LD,61,61,19,76,37,51,62,57,55
14136,247123,A. Jonjic,CD,61,61,19,72,52,54,66,30,59
14137,247546,Dani García,CM,61,61,20,62,55,63,65,44,55
14138,247949,�. Vlădoiu,LD,61,61,20,73,26,51,58,57,64
14139,248823,S. Straudi,CD,61,60,20,72,51,55,64,50,51
14140,250996,A. Roczen,ST,61,61,19,67,58,44,54,35,69
14141,251295,J. Rumpf,DF,61,61,19,52,31,40,41,61,56
14142,251352,J. Shaffelburg,CI,61,61,19,76,52,55,63,47,51
14143,251604,V. Tasar,CI,61,61,22,78,60,55,64,24,45
14144,252006,B. Vázquez,DF,61,61,21,65,39,50,54,60,61
14145,252258,M. Talabidi,DF,61,60,17,62,29,33,37,63,61
14146,221487,J. Sierra,ST,61,61,22,67,61,42,58,25,60
14147,228106,P. O'Connor,DF,61,61,21,53,21,38,36,60,70
14148,228212,A. Helmersen,ST,61,61,21,63,61,44,56,28,71
14149,228608,A. Andrésson,DF,61,61,21,53,43,49,43,59,68
14150,229269,Z. Westbrooke,CM,61,61,22,62,49,63,59,50,57
14151,229771,C. McCarthy,DF,61,61,21,52,28,48,49,60,64
14152,230836,E. Dahl Reitan,LD,61,61,21,74,45,51,59,58,62
14153,230890,B. Wilson,CM,61,62,22,72,50,60,65,53,63
14154,231101,M. Weymans,LI,61,61,21,79,44,54,64,52,72
14155,232520,D. Jaiyesimi,CI,61,61,21,81,56,54,61,29,63
14156,233245,S. McLoughlin,CM,61,61,22,65,56,58,63,38,47
14157,233394,Huang Zhengyu,DF,61,62,22,75,25,42,61,62,57
14158,234401,I. Hemans,LI,61,62,22,79,41,53,67,57,51
14159,234941,C. Pring,LI,61,61,21,82,45,52,59,56,68
14160,235242,D. Heymans,CM,61,61,20,61,54,59,63,49,61
14161,236038,K. Duncan,LD,61,61,21,78,30,50,62,58,62
14162,236209,D. Hume,LI,61,61,20,75,36,48,63,56,57
14163,236216,E. Mensah,EI,61,61,21,83,54,50,66,26,46
14164,236297,M. Cortés,CD,61,61,22,77,54,54,62,35,57
14165,236471,M. Kaasa,CM,61,62,21,69,46,58,68,50,54
14166,237317,R. Macek,CM,61,62,22,66,50,62,64,53,62
14167,237422,Y. Gómez,LI,61,61,21,84,28,44,60,56,59
14168,238085,H. Ciftci,CM,61,61,21,67,49,59,64,48,57
14169,239390,D. Urzúa,CM,61,61,22,64,47,60,65,36,47
14170,240725,I. Aaneba,LD,61,62,20,66,29,51,56,62,64
14171,240919,José Carlos,CM,61,61,20,69,55,58,67,53,49
14172,241575,M. van Kins,CM,61,61,20,65,52,60,64,41,47
14173,242748,A. Herzog,CM,61,61,21,67,43,56,61,58,54
14174,242921,A. Aleo,LI,61,61,21,67,44,50,63,57,58
14175,243235,O. Mbaizo,LD,61,61,21,81,36,52,63,57,63
14176,243500,A. Gamboa,DF,61,61,20,49,27,46,48,58,71
14177,245481,Y. Al Bakr,LD,61,61,21,79,27,50,61,55,56
14178,248119,G. Ganea,ST,61,61,20,73,59,40,58,19,63
14179,251632,N. Tarnat,CM,61,61,21,64,57,58,60,57,60
14180,252593,P. Vroegh,CM,61,61,19,64,45,62,60,52,58
14181,252864,Bermejo,CM,61,61,21,70,46,55,68,31,43
14182,222379,F. Arce,CM,61,62,22,62,53,59,59,58,73
14183,225189,S. Bastoni,ED,61,62,22,64,52,60,64,51,59
14184,225473,G. Sbrissa,CM,61,61,22,58,50,58,63,55,62
14185,228369,J. Walton,GK,61,61,21,0,0,0,0,0,0
14186,229783,D. Gyollai,GK,61,61,22,0,0,0,0,0,0
14187,230864,C. Blackett-Taylor,EI,61,61,21,88,53,52,62,22,64
14188,231237,P. Jensen,GK,61,61,21,0,0,0,0,0,0
14189,231411,R. McKenzie,DF,61,61,20,60,36,50,50,60,66
14190,233831,J. Salas,LD,61,62,22,83,33,57,59,56,49
14191,234407,J. Bitter,LD,61,62,22,62,32,49,52,61,67
14192,234788,Eliseo Falcón,DF,61,61,22,37,29,43,43,60,67
14193,234982,M. Christensen,CM,61,63,21,64,46,60,58,61,68
14194,236955,P. Tomczyk,ST,61,61,21,83,57,40,59,23,58
14195,238055,A. Al Najjar,CD,61,61,22,78,56,57,63,44,53
14196,238234,A. Al Khulaif,CD,61,61,22,86,48,53,67,22,35
14197,238345,K. Tagawa,ST,61,61,20,84,56,45,59,30,71
14198,238474,M. Chajia,MP,61,61,21,72,56,56,65,26,41
14199,238846,T. Archibald,CD,61,61,21,75,62,53,64,43,60
14200,239566,J. Schau,CD,61,61,20,72,43,57,63,54,64
14201,240575,Prendes,DF,61,61,22,68,31,37,40,61,65
14202,241833,K. Gutiérrez,CM,61,62,22,74,49,60,63,58,60
14203,242803,P. Michael,ST,61,61,21,69,57,46,59,35,69
14204,244449,E. Cerna,EI,61,61,21,70,55,56,65,31,43
14205,244480,H. Magnetti,CM,61,61,21,58,46,59,65,54,63
14206,244758,R. Paparelli,DF,61,61,22,54,31,40,42,60,63
14207,245446,M. Borquez,GK,61,61,20,0,0,0,0,0,0
14208,246657,Álvaro Vallés,GK,61,61,21,0,0,0,0,0,0
14209,246803,D. Jones,CI,61,61,22,83,57,55,62,56,62
14210,246870,E. Díaz,DF,61,62,23,61,31,46,56,62,58
14211,246940,P. Tawiah,LI,61,61,20,71,29,47,65,59,54
14212,248129,D. González,CM,61,61,20,62,54,58,64,50,60
14213,248547,A. Uribe,CM,61,61,20,63,55,61,61,41,47
14214,248726,M. Ngalina,ST,61,62,19,89,58,52,65,25,57
14215,250924,N. Blumberg,CD,61,61,22,80,59,53,65,16,49
14216,250991,L. Bell Bell,MP,61,61,22,80,58,54,62,36,62
14217,251944,Joan Femenías,GK,61,61,22,0,0,0,0,0,0
14218,252407,Jota Gonçalves,DF,61,61,19,60,31,33,44,62,65
14219,252436,J. Ipalibo,CM,61,60,21,59,45,58,60,57,60
14220,212255,S. Mohlin,GK,61,61,23,0,0,0,0,0,0
14221,213519,B. Walker,CM,61,61,23,67,59,57,63,53,70
14222,213696,M. Willock,CM,61,61,22,70,55,57,66,50,66
14223,220893,C. Baker-Richardson,ST,61,61,23,66,58,39,53,19,57
14224,221637,V. Moreno,DF,61,62,24,71,42,50,53,58,69
14225,223120,José León,DF,61,62,24,55,32,47,44,61,61
14226,223905,P. Ng,LD,61,62,23,71,42,52,54,59,67
14227,225867,V. Adeboyejo,ST,61,61,21,73,59,47,61,27,67
14228,226459,J. Ramos,LI,61,61,22,59,35,48,63,60,60
14229,226473,M. Kelly,LI,61,61,21,77,37,53,59,56,64
14230,227895,K. Twardek,CD,61,61,22,77,54,55,60,36,63
14231,228255,N. Lemaître,GK,61,61,22,0,0,0,0,0,0
14232,228292,C. Harkin,CM,61,61,23,68,57,62,58,53,59
14233,229105,D. Sula,ST,61,61,21,64,60,54,62,19,60
14234,230812,A. Pattison,CM,61,61,21,71,49,57,64,52,62
14235,231187,Oleaga,GK,61,61,22,0,0,0,0,0,0
14236,231228,F. Benko,CM,61,61,21,62,51,59,66,43,57
14237,232490,R. Ito,CM,61,61,21,81,48,52,66,42,57
14238,234858,M. Funk,GK,61,61,23,0,0,0,0,0,0
14239,235690,A. Bifulco,CD,61,62,22,67,45,61,62,38,45
14240,235978,Kaiser,DF,61,61,23,61,34,42,42,62,58
14241,236364,D. Watts,CM,61,61,22,66,57,60,63,49,55
14242,236365,C. Wood,LI,61,61,22,69,35,46,61,60,65
14243,236618,L. Lemoine,DF,61,61,21,59,26,38,37,61,64
14244,236651,B. Koglin,DF,61,61,22,68,21,45,46,60,65
14245,236879,José Alonso,DF,61,61,23,61,24,35,39,61,62
14246,237101,Lee Seung Mo,CM,61,61,21,69,45,56,59,56,67
14247,237132,G. Weissbeck,CM,61,61,22,62,49,62,62,38,48
14248,237500,D. Lippert,LI,61,61,23,66,31,48,60,59,48
14249,237988,T. Hara,LD,61,61,20,61,40,55,60,59,62
14250,238503,L. Weinkauf,GK,61,61,22,0,0,0,0,0,0
14251,239948,S. Reyes,CI,61,61,21,76,56,54,61,27,46
14252,240529,Rayco,CM,61,61,22,71,55,61,62,44,58
14253,241217,G. Hatano,GK,61,61,21,0,0,0,0,0,0
14254,244060,P. Harant,DF,61,61,20,52,47,43,53,59,68
14255,244167,S. Milewski,CM,61,61,21,56,39,54,56,59,65
14256,244456,M. Erlić,DF,61,61,21,45,31,34,38,63,62
14257,246833,J. Bühler,CD,61,61,21,67,50,56,64,26,59
14258,247086,L. Prip,CI,61,61,22,75,48,56,62,30,57
14259,247391,Andre Shinyashiki,ST,61,61,22,74,60,48,62,34,57
14260,247492,Marcos Isla,DF,61,61,22,60,32,38,31,63,61
14261,247877,N. Nöstlinger,CM,61,61,21,70,58,61,62,37,53
14262,248069,Javi Navarro,CI,61,61,22,70,54,53,64,25,50
14263,250927,O. Erdogan,DF,61,61,20,60,35,48,38,60,67
14264,250947,A. Nollenberger,CI,61,61,22,71,53,52,64,40,60
14265,251429,F. Kunze,CM,61,61,21,59,37,51,49,61,65
14266,251574,M. Saglam,LD,61,61,21,65,40,59,66,60,49
14267,252032,M. Mbaye,GK,61,61,21,0,0,0,0,0,0
14268,252140,O. Carabalí,GK,61,61,22,0,0,0,0,0,0
14269,252328,Brunet,CM,61,61,21,62,44,63,59,60,54
14270,213673,A. Kiwomya,CD,61,61,23,94,53,50,63,20,54
14271,214478,S. Ayala,CM,61,61,23,64,46,55,60,56,73
14272,220795,D. Vitturini,LD,61,61,22,65,23,42,58,59,65
14273,221764,D. Thomas,CD,61,61,23,69,51,61,62,51,57
14274,223253,E. Haugan,DF,61,61,21,60,27,44,54,60,62
14275,223982,R. Watson,GK,61,61,23,0,0,0,0,0,0
