,sofifa_id,short_name,player_positions,overall_15,overall_16,overall_17,overall_18,overall_19,overall_20,overall,age,pace,shooting,passing,dribbling,defending,physic,evol
13951,242925,Park Hyeong Jin,CI,54,54,60,61,61,62,62,29,77,58,57,61,59,65,0
13952,243552,Limones,GK,54,54,60,61,61,62,62,32,0,0,0,0,0,0,0
13953,244157,F. Dady Ngoy,LD,54,54,60,61,61,62,62,29,79,51,58,63,58,61,0
13954,244409,F. Faist,GK,54,54,60,61,61,62,62,30,0,0,0,0,0,0,0
13955,244444,A. Saraniti,ST,54,54,60,61,61,62,62,30,53,63,39,55,28,71,0
13956,244660,M. López,CI,54,54,60,61,61,62,62,28,61,52,61,61,57,60,0
13957,244912,T. Sugeno,GK,54,54,60,61,61,62,62,35,0,0,0,0,0,0,0
13958,245217,S. Tka,DF,54,54,60,61,61,62,62,28,51,28,43,42,62,67,0
13959,246323,I. Fujita,CM,54,54,60,61,61,62,62,28,60,52,55,63,57,66,0
13960,246433,K. Söderström,CD,54,54,60,61,61,62,62,33,66,50,56,64,32,62,0
13961,247942,A. Bălan,ST,54,54,60,61,61,62,62,29,64,62,45,59,20,57,0
13962,247983,D. Tătar,LI,54,54,60,61,61,62,62,31,64,30,56,53,59,72,0
13963,250832,L. Maynard,CM,54,54,60,61,61,62,62,30,65,45,54,58,60,70,0
13964,250901,M. Uğurlu,LI,54,54,60,61,61,62,62,30,75,35,52,65,59,57,0
13965,250905,K. Velkov,DF,54,54,60,61,61,62,62,30,59,26,40,43,61,67,0
13966,250928,M. Kołba,GK,54,54,60,61,61,62,61,27,0,0,0,0,0,0,-1
13967,251086,F. Achim,LD,54,54,60,61,61,62,62,27,71,31,52,61,59,60,0
13968,251089,M. Domański,CM,54,54,60,61,61,62,62,28,77,61,59,62,34,44,0
13969,251603,K. Piscopo,MP,54,54,60,61,61,62,62,21,73,65,51,62,51,65,0
13970,251722,A. Chakraborty,DF,54,54,60,61,61,62,62,33,37,44,46,41,61,75,0
13971,251727,H. Bhandari,CD,54,54,60,61,61,62,62,30,77,48,57,64,37,65,0
13972,251736,A. Swaminathan,CM,54,54,60,61,61,62,61,27,60,50,61,65,30,39,-1
13973,251787,M. Kocić,LI,54,54,60,61,61,62,62,29,68,34,54,55,60,61,0
13974,251985,D. Ferretti,ST,54,54,60,61,61,62,62,32,75,62,53,61,27,53,0
13975,252099,P. Gál-Andrezly,CI,54,54,60,61,61,62,62,29,74,52,60,62,30,55,0
13976,252312,G. Stancampiano,GK,54,54,60,61,61,62,62,32,0,0,0,0,0,0,0
13977,241552,J. Italiano,CI,54,54,60,61,61,61,61,17,79,55,56,68,28,46,0
13978,242434,C. Jones,CM,54,54,60,61,61,61,62,18,61,56,60,66,48,53,1
13979,245153,N. Wood,DF,54,54,60,61,61,61,61,17,67,24,39,43,61,62,0
13980,246123,D. Redan,ST,54,54,60,61,61,61,61,18,74,60,48,58,22,55,0
13981,247827,M. Olise,CM,54,54,60,61,61,61,61,17,78,48,55,68,37,43,0
13982,251870,J. Cabal,LI,54,54,60,61,61,61,61,18,75,30,45,58,57,63,0
13983,238516,L. Østigård,DF,54,54,60,61,61,61,61,19,66,36,39,48,59,67,0
13984,244717,A. Gallo,LI,54,54,60,61,61,61,61,19,79,50,61,61,56,54,0
13985,246877,G. Gaetano,CM,54,54,60,61,61,61,61,19,61,60,60,65,33,43,0
13986,247393,E. Cardozo,CM,54,54,60,61,61,61,61,18,64,54,58,64,45,47,0
13987,252595,F. Tolomello,CM,54,54,60,61,61,61,62,17,76,55,60,63,61,59,1
13988,224942,R. Alvarez,CI,54,54,60,61,61,61,61,20,68,50,54,64,43,62,0
13989,236413,S. Kulenović,ST,54,54,60,61,61,61,61,19,81,58,41,60,21,59,0
13990,240940,R. de la Rosa,ST,54,54,60,61,61,61,61,19,67,59,48,58,18,58,0
13991,241382,R. Tulloch,ST,54,54,60,61,61,61,61,18,66,59,46,61,22,56,0
13992,243637,R. Hutchinson,LI,54,54,60,61,61,61,61,19,72,30,48,59,56,60,0
13993,246328,A. Aidonis,DF,54,54,60,61,61,61,61,18,66,31,38,44,61,63,0
13994,247678,J. Araujo,LD,54,54,60,61,61,61,61,17,76,28,54,63,58,55,0
13995,248507,N. Bannis,ST,54,54,60,61,61,61,61,17,74,61,46,62,23,47,0
13996,251524,A. Konaté,CM,54,54,60,61,61,61,61,18,75,54,54,68,29,48,0
13997,251550,A. Fitzpatrick,CD,54,54,60,61,61,61,61,18,77,56,56,64,32,48,0
13998,229901,H. Souttar,DF,54,54,60,61,61,61,61,20,40,28,41,50,60,64,0
13999,235288,S. Schreck,CM,54,54,60,61,61,61,61,20,67,43,59,67,35,37,0
14000,240428,B. Figueroa,CM,54,54,60,61,61,61,61,20,70,48,59,61,37,57,0
14001,241038,K. Bennetts,CI,54,54,60,61,61,61,61,20,75,57,56,67,40,55,0
14002,242184,A. Amade,LD,54,54,60,61,61,61,62,19,80,33,44,65,59,49,1
14003,242923,S. Palma,DF,54,54,60,61,61,61,61,19,58,25,37,50,60,69,0
14004,244558,I. Domínguez,LI,54,54,60,61,61,61,62,19,69,33,47,55,64,53,1
14005,247659,L. N'Diaye,ST,54,54,60,61,61,61,61,18,82,59,43,57,20,57,0
14006,251431,M. Malone,ST,54,54,60,61,61,61,61,18,56,60,47,58,23,56,0
14007,252599,S. Sanna,CM,54,54,60,61,61,61,61,20,64,52,61,64,45,48,0
14008,252802,W. Singo,DF,54,54,60,61,61,61,61,18,61,31,40,42,63,59,0
14009,234686,J. Lotomba,LI,54,54,60,61,61,61,61,20,75,47,54,62,54,55,0
14010,237630,A. Paşcanu,DF,54,54,60,61,61,61,62,20,66,34,44,59,59,67,1
14011,238216,C. Gallagher,CM,54,54,60,61,61,61,61,19,63,49,56,63,50,60,0
14012,238509,E. Youan,ST,54,54,60,61,61,61,61,20,66,63,46,60,23,48,0
14013,239682,N. Fernández,CD,54,54,60,61,61,61,62,19,72,41,57,63,59,60,1
14014,240570,S. Sissoko,CM,54,54,60,61,61,61,61,20,72,43,56,63,58,63,0
14015,241055,Diego Pampín,LI,54,54,60,61,61,61,61,19,60,33,51,55,58,55,0
14016,241394,A. Akinola,ST,54,54,60,61,61,61,61,19,88,55,47,63,20,69,0
14017,242271,A. Irving,CM,54,54,60,61,61,61,61,19,57,52,66,60,56,57,0
14018,243239,L. Gonzalez,ST,54,54,60,61,61,61,61,19,82,60,53,61,29,62,0
14019,244042,M. Djitté,ST,54,54,60,61,61,61,61,19,69,60,41,67,25,66,0
14020,246451,V. Triboulet,ST,54,54,60,61,61,61,61,20,72,60,47,57,22,54,0
14021,246752,E. Joseph,EI,54,54,60,61,61,61,61,19,85,56,49,68,29,49,0
14022,246875,O. Kossounou,DF,54,54,60,61,61,61,61,18,64,28,50,54,59,67,0
14023,248209,P. Maslov,LD,54,54,60,61,61,61,61,19,76,33,50,58,56,60,0
14024,250744,N. Wunsch,CM,54,54,60,61,61,61,61,18,64,48,56,68,34,53,0
14025,251916,P. Ndiaga Yade,EI,54,54,60,61,61,61,61,19,83,59,51,63,28,60,0
14026,252290,S. Esposito,CM,54,54,60,61,61,61,61,18,61,52,63,64,53,49,0
14027,252704,M. Sala,LI,54,54,60,61,61,61,62,20,66,33,45,60,63,50,1
14028,232545,N. Broadhead,EI,54,54,60,61,61,61,61,21,63,61,55,64,31,51,0
14029,235076,L. Ndukwu,CD,54,54,60,61,61,61,61,20,73,57,54,65,28,54,0
14030,235274,M. Mleczko,GK,54,54,60,61,61,61,62,20,0,0,0,0,0,0,1
14031,237170,Aitor Lorea,CD,54,54,60,61,61,61,61,21,70,55,57,62,33,54,0
14032,237227,I. Rozas,ED,54,54,60,61,61,61,61,21,69,57,57,64,39,59,0
14033,240041,A. Babacan,CM,54,54,60,61,61,61,61,19,67,51,65,65,41,43,0
14034,241383,D. Meredith,LD,54,54,60,61,61,61,62,19,63,38,48,55,62,55,1
14035,242479,D. Henriquez,ED,54,54,60,61,61,61,61,20,73,56,55,65,34,62,0
14036,243041,J. Guttau,CI,54,54,60,61,61,61,61,19,75,49,58,65,34,47,0
14037,243449,L. Perrin,DF,54,54,60,61,61,61,62,20,55,28,43,43,60,67,1
14038,243981,A. Xhemajli,DF,54,54,60,61,61,61,61,21,50,26,31,33,62,69,0
14039,244825,B. Yáñez,CI,54,54,60,61,61,61,61,18,74,54,56,65,28,46,0
14040,245760,N. Wiemann,DF,54,54,60,61,61,61,61,20,63,32,45,40,60,66,0
14041,246074,B. Goller,ED,54,54,60,61,61,61,61,20,72,63,55,64,41,39,0
14042,246137,K. Ramsay,LD,54,54,60,61,61,61,61,18,70,33,44,60,58,63,0
14043,246258,L. Beltrán,ST,54,54,60,61,61,61,61,18,65,59,40,60,19,56,0
14044,247093,S. Pedroza,CM,54,54,60,61,61,61,61,20,71,42,61,64,56,56,0
14045,247668,K. N'Dri,ST,54,54,60,61,61,61,61,18,77,58,56,61,37,57,0
14046,248137,F. Rodríguez,DF,54,54,60,61,61,61,61,19,66,30,42,47,61,62,0
14047,248765,C. Conteh,CI,54,54,60,61,61,61,61,19,91,48,47,68,28,43,0
14048,250887,Rafa Tresaco,ST,54,54,60,61,61,61,61,18,70,62,42,56,18,54,0
14049,250997,José Gragera,CM,54,54,59,61,61,61,61,19,62,44,59,63,55,63,0
14050,252866,Carreira,LD,54,54,59,61,61,61,62,18,63,26,46,54,60,49,1
14051,252903,S. Appelkamp,CM,54,54,59,61,61,61,61,18,66,45,60,68,35,39,0
14052,225779,B. Sheaf,CM,54,54,59,61,61,61,62,21,54,37,53,53,58,74,1
14053,227807,M. Folivi,ST,54,54,59,61,61,61,61,21,73,59,40,62,23,59,0
14054,228148,R. Hepburn-Murphy,ST,54,54,59,61,61,61,61,20,77,61,46,65,25,44,0
14055,231520,K. Sibille,DF,54,54,59,61,61,61,62,20,61,34,42,48,61,65,1
14056,233052,J. Maddox,CM,54,54,59,61,61,61,61,20,70,56,57,64,34,53,0
14057,235028,T. McIntyre,DF,54,54,59,61,61,61,61,20,56,29,37,43,61,63,0
14058,236344,J. Molumby,CM,54,54,59,61,61,61,61,19,52,50,57,61,57,59,0
14059,236842,J. Torres,CI,54,54,59,61,61,61,61,19,74,60,56,64,27,40,0
14060,237337,T. Verlinden,ED,54,54,59,61,61,61,62,19,73,53,59,67,39,43,1
14061,239925,S. Klaas,CM,54,54,59,61,61,61,62,21,70,39,63,65,35,48,1
14062,240451,J. Beste,LI,54,54,59,61,61,61,62,20,70,41,57,65,55,57,1
14063,241850,M. Retegui,ST,54,54,59,61,61,61,61,20,55,58,43,58,25,65,0
14064,243308,Álex Dos Santos,GK,54,54,59,61,61,61,62,20,0,0,0,0,0,0,1
14065,243514,J. Meier,LI,54,54,59,61,61,61,61,19,63,43,47,55,61,63,0
14066,243642,W. Tchimbembé,CD,54,54,59,61,61,61,61,21,73,57,57,65,54,48,0
14067,244539,H. Masoudi,CM,54,54,59,61,61,61,61,19,67,52,53,70,31,42,0
14068,245440,M. Aruga,LI,54,54,59,61,61,61,61,20,74,36,48,57,57,58,0
14069,245568,Dani Merino,GK,54,54,59,61,61,61,62,20,0,0,0,0,0,0,1
14070,245632,Miguel Morro,GK,54,54,59,61,61,61,61,18,0,0,0,0,0,0,0
14071,246450,K. Cabral,CI,54,54,59,61,61,61,61,19,71,58,57,63,34,53,0
14072,248351,I. Atanga,ED,54,54,59,61,61,61,61,18,89,50,54,65,18,54,0
14073,248588,C. Itu,CM,54,54,59,61,61,61,62,19,66,46,54,60,58,66,1
14074,251076,A. Șut,CM,54,54,59,61,61,61,61,20,64,53,54,60,52,64,0
14075,251178,T. Grivosti,DF,54,54,59,61,61,61,62,20,63,28,41,41,59,68,1
14076,251392,T. Krauß,CM,54,54,59,61,61,61,61,18,59,58,58,56,59,51,0
14077,251482,C. Kinsombi,CI,54,54,59,61,61,61,61,19,78,40,57,64,30,58,0
14078,251537,G. Magnée,LD,54,54,59,61,61,61,61,19,74,28,50,59,55,59,0
14079,251575,A. Sayyadmanesh,ST,54,54,59,61,61,61,61,18,64,57,40,66,29,59,0
14080,252057,L. Gavioli,CM,54,54,59,61,61,61,61,19,66,48,60,58,51,63,0
14081,225770,K. da Graca,DF,54,54,59,61,61,61,61,21,58,29,41,39,60,67,0
14082,231241,T. Svendsen,CM,54,54,59,61,61,61,62,19,75,42,59,70,54,61,1
14083,232205,C. Moya,CM,54,54,59,61,61,61,61,21,67,40,55,61,58,62,0
14084,234177,N. Ennis,ST,54,54,59,61,61,61,61,20,81,60,48,64,38,63,0
14085,234658,O. Hedvall,GK,54,54,59,61,61,61,61,20,0,0,0,0,0,0,0
14086,235141,P. Menzel,GK,54,54,59,61,61,61,61,20,0,0,0,0,0,0,0
14087,237415,J. Williams,LD,54,54,59,61,61,61,61,19,71,38,52,61,58,65,0
14088,237657,E. Orona,DF,54,54,59,61,61,61,61,20,79,46,58,55,60,64,0
14089,237683,N. Holland,CI,54,54,59,61,61,61,61,21,78,51,54,66,26,45,0
14090,238060,N. Trott,GK,54,54,59,61,61,61,61,20,0,0,0,0,0,0,0
14091,239466,M. Skenderović,ST,54,54,59,61,61,61,61,21,64,61,45,62,23,51,0
14092,240912,G. Johnston,DF,54,54,59,61,61,61,61,20,59,33,41,40,59,64,0
14093,240926,N. Phillips,DF,54,54,59,61,61,61,61,22,51,29,43,38,60,63,0
14094,241392,E. Daci,ST,54,54,59,61,61,61,61,20,62,62,49,66,24,50,0
14095,241485,Chen Binbin,EI,54,54,59,61,61,61,61,21,77,55,54,62,24,61,0
14096,242600,N. Strunck,CM,54,54,59,61,61,61,61,19,71,50,56,64,54,62,0
14097,243360,N. Fröling,ST,54,54,59,61,61,61,61,19,72,62,51,62,34,71,0
14098,243445,F. Kaya,ST,54,54,59,61,61,61,61,19,67,59,40,63,24,55,0
14099,243973,T. Reithmeir,DF,54,54,59,61,61,61,61,19,55,28,35,42,61,66,0
14100,244448,J. Sánchez Purata,DF,54,54,59,61,61,61,61,21,52,48,48,52,60,64,0
14101,245016,A. Ciss,CM,54,54,59,61,61,61,61,19,74,50,58,63,53,65,0
14102,245127,M. Sopoćko,CM,54,54,59,61,61,61,61,20,68,49,60,61,44,55,0
14103,245216,H. Daza,LI,54,54,59,61,61,61,61,21,74,36,54,60,54,60,0
14104,245453,G. Arib,CM,54,54,59,61,61,61,61,19,67,37,56,62,57,57,0
14105,246603,Matis Carvalho,GK,54,54,59,61,61,61,61,20,0,0,0,0,0,0,0
14106,247080,J. Vargas,ST,54,54,59,61,61,61,61,19,65,61,47,65,20,41,0
14107,247187,Júnior Brumado,ST,54,54,59,60,61,61,61,20,73,56,41,65,28,72,0
14108,251107,A. Lebeau,CM,54,54,59,60,61,61,61,19,73,53,62,62,47,49,0
14109,251848,R. Moldoveanu,CI,54,54,59,60,61,61,61,20,72,55,55,61,17,52,0
14110,252111,M. Gueddar,EI,54,54,59,60,61,61,61,20,76,56,53,69,18,45,0
14111,223871,D. Armstrong,CI,54,54,59,60,61,61,61,21,80,54,52,66,28,48,0
14112,228637,C. Harries,DF,54,54,59,60,61,61,62,22,56,26,55,56,61,61,1
14113,228789,Robert Sanchez,GK,54,54,59,60,61,61,61,21,0,0,0,0,0,0,0
14114,231503,B. Sambou,ST,54,54,59,60,61,61,61,21,76,58,42,59,21,64,0
14115,231663,J. Barrett,CI,54,54,59,60,61,61,61,21,65,56,58,64,47,52,0
14116,232102,C. Masterson,DF,54,54,59,60,61,61,61,20,48,33,37,35,63,63,0
14117,232203,A. Donkor,CI,54,54,59,60,61,61,61,21,76,60,53,62,33,68,0
14118,235216,B. Fox,CM,54,54,59,60,61,61,61,21,61,48,54,58,58,63,0
14119,237694,L. Sherif,CM,54,54,59,60,61,61,61,20,64,42,54,56,59,70,0
14120,238491,A. Oteh,ST,54,54,59,60,61,61,61,20,77,57,46,60,23,66,0
14121,239617,A. Cervantes,CM,54,54,59,60,61,61,61,21,48,48,61,58,59,51,0
14122,239676,K. Taylor,CM,54,54,59,60,61,61,61,19,68,54,59,63,41,50,0
14123,239742,J. Klinsmann,GK,54,54,59,60,61,61,61,22,0,0,0,0,0,0,0
14124,239770,N. Casale,DF,54,54,59,60,61,61,61,21,58,30,35,39,61,68,0
14125,242390,Tomás Reymão,CM,54,54,59,60,61,61,61,20,53,57,57,63,50,64,0
14126,242497,K. Lara,LI,54,54,59,60,61,61,61,20,72,30,53,62,59,59,0
14127,243185,P. Wiśniewski,DF,54,54,59,60,61,61,61,20,71,25,41,40,59,72,0
14128,243593,A. Laurienté,CD,54,54,59,60,61,61,61,20,61,56,58,66,33,40,0
14129,244680,M. Choinière,EI,54,54,59,60,61,61,60,20,67,53,57,69,44,37,-1
14130,245067,Y. Taki,MP,54,54,59,60,61,61,61,19,72,55,56,65,45,37,0
14131,245087,C. Bayiha,ED,54,54,59,60,61,61,61,20,81,50,56,65,53,58,0
14132,245725,D. Rosales,LD,54,54,59,60,61,61,61,21,68,36,53,57,60,49,0
14133,245758,Itaitinga,ST,54,54,59,60,61,61,61,20,62,60,43,67,18,49,0
14134,246610,J. Cozzani,GK,54,54,59,60,61,61,61,20,0,0,0,0,0,0,0
14135,246688,S. Abdulhamid,LD,54,54,59,60,61,61,61,19,76,37,51,62,57,55,0
14136,247123,A. Jonjic,CD,54,54,59,60,61,61,61,19,72,52,54,66,30,59,0
14137,247546,Dani García,CM,54,54,59,60,61,61,61,20,62,55,63,65,44,55,0
14138,247949,�. Vlădoiu,LD,54,54,59,60,61,61,61,20,73,26,51,58,57,64,0
14139,248823,S. Straudi,CD,54,54,59,60,61,61,60,20,72,51,55,64,50,51,-1
14140,250996,A. Roczen,ST,54,54,59,60,61,61,61,19,67,58,44,54,35,69,0
14141,251295,J. Rumpf,DF,54,54,59,60,61,61,61,19,52,31,40,41,61,56,0
14142,251352,J. Shaffelburg,CI,54,54,59,60,61,61,61,19,76,52,55,63,47,51,0
14143,251604,V. Tasar,CI,54,54,59,60,61,61,61,22,78,60,55,64,24,45,0
14144,252006,B. Vázquez,DF,54,54,59,60,61,61,61,21,65,39,50,54,60,61,0
14145,252258,M. Talabidi,DF,54,54,59,60,61,61,60,17,62,29,33,37,63,61,-1
14146,221487,J. Sierra,ST,54,54,59,60,61,61,61,22,67,61,42,58,25,60,0
14147,228106,P. O'Connor,DF,54,54,59,60,61,61,61,21,53,21,38,36,60,70,0
14148,228212,A. Helmersen,ST,54,54,59,60,61,61,61,21,63,61,44,56,28,71,0
14149,228608,A. Andrésson,DF,54,54,59,60,61,61,61,21,53,43,49,43,59,68,0
14150,229269,Z. Westbrooke,CM,54,54,59,60,61,61,61,22,62,49,63,59,50,57,0
14151,229771,C. McCarthy,DF,54,54,59,60,61,61,61,21,52,28,48,49,60,64,0
14152,230836,E. Dahl Reitan,LD,54,54,59,60,61,61,61,21,74,45,51,59,58,62,0
14153,230890,B. Wilson,CM,54,54,59,60,61,61,62,22,72,50,60,65,53,63,1
14154,231101,M. Weymans,LI,54,54,59,60,61,61,61,21,79,44,54,64,52,72,0
14155,232520,D. Jaiyesimi,CI,54,54,59,60,61,61,61,21,81,56,54,61,29,63,0
14156,233245,S. McLoughlin,CM,54,54,59,60,61,61,61,22,65,56,58,63,38,47,0
14157,233394,Huang Zhengyu,DF,54,54,59,60,61,61,62,22,75,25,42,61,62,57,1
14158,234401,I. Hemans,LI,54,54,59,60,61,61,62,22,79,41,53,67,57,51,1
14159,234941,C. Pring,LI,54,54,59,60,61,61,61,21,82,45,52,59,56,68,0
14160,235242,D. Heymans,CM,54,54,59,60,61,61,61,20,61,54,59,63,49,61,0
14161,236038,K. Duncan,LD,54,54,59,60,61,61,61,21,78,30,50,62,58,62,0
14162,236209,D. Hume,LI,54,54,59,60,61,61,61,20,75,36,48,63,56,57,0
14163,236216,E. Mensah,EI,54,54,59,60,61,61,61,21,83,54,50,66,26,46,0
14164,236297,M. Cortés,CD,54,54,59,60,61,61,61,22,77,54,54,62,35,57,0
14165,236471,M. Kaasa,CM,54,54,59,60,61,61,62,21,69,46,58,68,50,54,1
14166,237317,R. Macek,CM,54,54,59,60,61,61,62,22,66,50,62,64,53,62,1
14167,237422,Y. Gómez,LI,54,54,59,60,61,61,61,21,84,28,44,60,56,59,0
14168,238085,H. Ciftci,CM,54,54,59,60,61,61,61,21,67,49,59,64,48,57,0
14169,239390,D. Urzúa,CM,54,54,59,60,61,61,61,22,64,47,60,65,36,47,0
14170,240725,I. Aaneba,LD,54,53,59,60,61,61,62,20,66,29,51,56,62,64,1
14171,240919,José Carlos,CM,54,53,59,60,61,61,61,20,69,55,58,67,53,49,0
14172,241575,M. van Kins,CM,54,53,59,60,61,61,61,20,65,52,60,64,41,47,0
14173,242748,A. Herzog,CM,54,53,59,60,61,61,61,21,67,43,56,61,58,54,0
14174,242921,A. Aleo,LI,54,53,59,60,61,61,61,21,67,44,50,63,57,58,0
14175,243235,O. Mbaizo,LD,54,53,59,60,61,61,61,21,81,36,52,63,57,63,0
14176,243500,A. Gamboa,DF,54,53,59,60,61,61,61,20,49,27,46,48,58,71,0
14177,245481,Y. Al Bakr,LD,54,53,59,60,61,61,61,21,79,27,50,61,55,56,0
14178,248119,G. Ganea,ST,54,53,59,60,61,61,61,20,73,59,40,58,19,63,0
14179,251632,N. Tarnat,CM,54,53,59,60,61,61,61,21,64,57,58,60,57,60,0
14180,252593,P. Vroegh,CM,54,53,59,60,61,61,61,19,64,45,62,60,52,58,0
14181,252864,Bermejo,CM,54,53,59,60,61,61,61,21,70,46,55,68,31,43,0
14182,222379,F. Arce,CM,54,53,59,60,61,61,62,22,62,53,59,59,58,73,1
14183,225189,S. Bastoni,ED,54,53,59,60,61,61,62,22,64,52,60,64,51,59,1
14184,225473,G. Sbrissa,CM,54,53,59,60,61,61,61,22,58,50,58,63,55,62,0
14185,228369,J. Walton,GK,54,53,59,60,61,61,61,21,0,0,0,0,0,0,0
14186,229783,D. Gyollai,GK,54,53,59,60,61,61,61,22,0,0,0,0,0,0,0
14187,230864,C. Blackett-Taylor,EI,54,53,59,60,61,61,61,21,88,53,52,62,22,64,0
14188,231237,P. Jensen,GK,54,53,59,60,61,61,61,21,0,0,0,0,0,0,0
14189,231411,R. McKenzie,DF,54,53,59,60,61,61,61,20,60,36,50,50,60,66,0
14190,233831,J. Salas,LD,54,53,59,60,61,61,62,22,83,33,57,59,56,49,1
14191,234407,J. Bitter,LD,54,53,59,60,61,61,62,22,62,32,49,52,61,67,1
14192,234788,Eliseo Falcón,DF,54,53,59,60,61,61,61,22,37,29,43,43,60,67,0
14193,234982,M. Christensen,CM,54,53,59,60,61,61,63,21,64,46,60,58,61,68,2
14194,236955,P. Tomczyk,ST,54,53,59,60,61,61,61,21,83,57,40,59,23,58,0
14195,238055,A. Al Najjar,CD,54,53,59,60,61,61,61,22,78,56,57,63,44,53,0
14196,238234,A. Al Khulaif,CD,54,53,59,60,61,61,61,22,86,48,53,67,22,35,0
14197,238345,K. Tagawa,ST,54,53,59,60,61,61,61,20,84,56,45,59,30,71,0
14198,238474,M. Chajia,MP,54,53,59,60,61,61,61,21,72,56,56,65,26,41,0
14199,238846,T. Archibald,CD,54,53,59,60,61,61,61,21,75,62,53,64,43,60,0
14200,239566,J. Schau,CD,54,53,59,60,61,61,61,20,72,43,57,63,54,64,0
14201,240575,Prendes,DF,54,53,59,60,61,61,61,22,68,31,37,40,61,65,0
14202,241833,K. Gutiérrez,CM,54,53,59,60,61,61,62,22,74,49,60,63,58,60,1
14203,242803,P. Michael,ST,54,53,59,60,61,61,61,21,69,57,46,59,35,69,0
14204,244449,E. Cerna,EI,54,53,59,60,61,61,61,21,70,55,56,65,31,43,0
14205,244480,H. Magnetti,CM,54,53,59,60,61,61,61,21,58,46,59,65,54,63,0
14206,244758,R. Paparelli,DF,54,53,59,60,61,61,61,22,54,31,40,42,60,63,0
14207,245446,M. Borquez,GK,54,53,59,60,61,61,61,20,0,0,0,0,0,0,0
14208,246657,Álvaro Vallés,GK,54,53,59,60,61,61,61,21,0,0,0,0,0,0,0
14209,246803,D. Jones,CI,54,53,59,60,61,61,61,22,83,57,55,62,56,62,0
14210,246870,E. Díaz,DF,54,53,59,60,61,61,62,23,61,31,46,56,62,58,1
14211,246940,P. Tawiah,LI,54,53,59,60,61,61,61,20,71,29,47,65,59,54,0
14212,248129,D. González,CM,54,53,59,60,61,61,61,20,62,54,58,64,50,60,0
14213,248547,A. Uribe,CM,54,53,59,60,61,61,61,20,63,55,61,61,41,47,0
14214,248726,M. Ngalina,ST,54,53,59,60,61,61,62,19,89,58,52,65,25,57,1
14215,250924,N. Blumberg,CD,54,53,59,60,61,61,61,22,80,59,53,65,16,49,0
14216,250991,L. Bell Bell,MP,54,53,59,60,61,61,61,22,80,58,54,62,36,62,0
14217,251944,Joan Femenías,GK,54,53,59,60,61,61,61,22,0,0,0,0,0,0,0
14218,252407,Jota Gonçalves,DF,54,53,59,60,61,61,61,19,60,31,33,44,62,65,0
14219,252436,J. Ipalibo,CM,54,53,59,60,61,61,60,21,59,45,58,60,57,60,-1
14220,212255,S. Mohlin,GK,54,53,59,60,61,61,61,23,0,0,0,0,0,0,0
14221,213519,B. Walker,CM,54,53,59,60,61,61,61,23,67,59,57,63,53,70,0
14222,213696,M. Willock,CM,54,53,59,60,61,61,61,22,70,55,57,66,50,66,0
14223,220893,C. Baker-Richardson,ST,54,53,59,60,61,61,61,23,66,58,39,53,19,57,0
14224,221637,V. Moreno,DF,54,53,59,60,61,61,62,24,71,42,50,53,58,69,1
14225,223120,José León,DF,54,53,59,60,60,61,62,24,55,32,47,44,61,61,1
14226,223905,P. Ng,LD,54,53,59,60,60,61,62,23,71,42,52,54,59,67,1
14227,225867,V. Adeboyejo,ST,54,53,59,60,60,61,61,21,73,59,47,61,27,67,0
14228,226459,J. Ramos,LI,54,53,59,60,60,61,61,22,59,35,48,63,60,60,0
14229,226473,M. Kelly,LI,54,53,59,60,60,61,61,21,77,37,53,59,56,64,0
14230,227895,K. Twardek,CD,54,53,59,60,60,61,61,22,77,54,55,60,36,63,0
14231,228255,N. Lemaître,GK,54,53,59,60,60,61,61,22,0,0,0,0,0,0,0
14232,228292,C. Harkin,CM,54,53,59,60,60,61,61,23,68,57,62,58,53,59,0
14233,229105,D. Sula,ST,54,53,59,60,60,61,61,21,64,60,54,62,19,60,0
14234,230812,A. Pattison,CM,54,53,59,60,60,61,61,21,71,49,57,64,52,62,0
14235,231187,Oleaga,GK,54,53,59,60,60,61,61,22,0,0,0,0,0,0,0
14236,231228,F. Benko,CM,54,53,59,60,60,61,61,21,62,51,59,66,43,57,0
14237,232490,R. Ito,CM,54,53,59,60,60,61,61,21,81,48,52,66,42,57,0
14238,234858,M. Funk,GK,54,53,59,60,60,61,61,23,0,0,0,0,0,0,0
14239,235690,A. Bifulco,CD,54,53,59,60,60,61,62,22,67,45,61,62,38,45,1
14240,235978,Kaiser,DF,54,53,59,60,60,61,61,23,61,34,42,42,62,58,0
14241,236364,D. Watts,CM,54,53,59,60,60,61,61,22,66,57,60,63,49,55,0
14242,236365,C. Wood,LI,54,53,59,60,60,61,61,22,69,35,46,61,60,65,0
14243,236618,L. Lemoine,DF,54,53,59,60,60,61,61,21,59,26,38,37,61,64,0
14244,236651,B. Koglin,DF,54,53,59,60,60,61,61,22,68,21,45,46,60,65,0
14245,236879,José Alonso,DF,54,53,59,60,60,61,61,23,61,24,35,39,61,62,0
14246,237101,Lee Seung Mo,CM,54,53,59,60,60,61,61,21,69,45,56,59,56,67,0
14247,237132,G. Weissbeck,CM,54,53,59,60,60,61,61,22,62,49,62,62,38,48,0
14248,237500,D. Lippert,LI,54,53,59,60,60,61,61,23,66,31,48,60,59,48,0
